pH,N,P,K,OC,Fe,Rainfall,Temperature,Humidity,Min PPH,Already Grown,Season_Kharif,Season_Rabi,Season_Whole year,Crop_Arhar,Crop_Bajra,Crop_Cotton,Crop_Gram,Crop_Groundnut,Crop_Jowar,Crop_Maize,Crop_Moong,Crop_Mustard,Crop_Nigerseed,Crop_Ragi,Crop_Rice,Crop_Safflower,Crop_Sesamum,Crop_Soyabean,Crop_Sugarcane,Crop_Sunflower,Crop_Urad,Crop_Wheat
7.63,260.815,25.898,602.551,0.457,3.171,855.7,27.856,49.19,-25190.765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,958.5,25.894,65.126,-14832.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1090.2,27.13,51.305,-38375.297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1520.2,28.021,49.997,22969.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,919.0,27.059,51.312,-61825.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,755.645,25.864,60.279,-13584.162,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,447.352,26.157,57.858,-14847.892,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,440.164,26.202,57.553,-24719.282,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,502.267,26.346,57.878,-16844.086,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,645.2,25.692,63.159,-22643.263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,676.5,25.58,63.004,2188.824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,625.6,26.538,55.135,-5048.268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,651.1,25.197,67.535,-8704.847,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,685.7,24.809,65.963,4142.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,538.2,24.97,69.09,-60540.387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,887.9,26.041,56.069,39442.973,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,548.9,26.814,54.899,-2833.174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,761.874,26.38,56.289,-16077.893,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,567.988,26.659,54.005,-11610.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,530.573,26.871,53.213,-14900.327,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,551.605,26.941,53.707,-14857.134,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,645.2,27.351,51.279,-26739.374,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,676.5,26.538,52.23,-7330.275,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,625.6,27.274,46.769,2060.649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,651.1,25.895,55.595,4592.605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,685.7,27.215,50.489,-24525.027,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,538.2,26.938,51.311,-39839.369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,887.9,25.398,61.197,-11728.174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,548.9,25.555,64.127,-49532.535,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,1203.006,27.109,62.324,-6059.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,992.379,27.145,60.656,-13110.967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,1249.258,27.492,58.005,-33177.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,1061.222,27.853,57.748,-26873.626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,1032.9,27.202,58.07,-20879.097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,796.3,26.817,66.42,-13537.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,855.7,27.962,55.877,-32427.962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,958.5,27.757,56.07,-6881.377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,1090.2,25.621,71.858,-20867.251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,1520.2,25.839,74.941,-2581.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.029,353.007,32.019,457.092,0.509,6.728,919.0,27.29,57.918,10782.589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,922.06,26.231,56.398,-2101.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,501.71,26.694,52.744,-4899.967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,449.414,26.772,52.352,-5706.133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,671.482,26.732,54.2,-15226.648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1032.9,26.491,51.616,-4916.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,796.3,27.308,50.744,3650.554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1135.8,26.007,58.642,-21297.877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,855.7,27.225,45.687,-24388.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,958.5,25.601,63.217,-34286.377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1090.2,27.16,49.827,-58208.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1520.2,26.86,50.67,41169.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,919.0,25.191,61.351,-13242.287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,1033.56,25.42,62.386,-9891.866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,814.783,25.534,62.056,-13428.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,823.467,25.355,62.384,-16381.553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,787.505,25.69,61.596,-17855.173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,740.3,23.993,71.284,-9938.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,883.4,24.154,74.76,-13335.446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,921.5,25.17,60.467,-17210.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,858.8,24.883,68.254,-24236.386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,842.9,24.508,64.542,-18596.633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,664.2,25.735,59.468,6230.993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,962.5,24.385,73.049,44529.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,838.0,25.867,58.326,-12592.763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1027.066,27.17,61.403,-16063.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1292.45,27.448,59.047,-26103.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1091.122,27.825,58.7,-28164.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1032.9,28.119,55.336,-13384.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,796.3,27.741,56.833,-7018.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,855.7,28.311,56.007,-33613.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,958.5,26.666,67.44,-26794.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1090.2,28.205,50.767,8091.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,1520.2,26.317,64.219,21569.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.177,297.301,42.072,423.285,0.492,7.872,919.0,27.947,56.701,-8108.953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,1013.221,26.919,54.051,-11641.138,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,694.7,27.38,50.776,-16380.705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,555.357,27.605,49.739,-7914.686,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,769.062,27.482,51.813,-7689.555,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,645.2,26.314,60.643,-12711.56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,676.5,27.841,48.095,-11275.667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,625.6,26.079,62.069,-16052.463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,651.1,27.189,49.773,-39370.957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,685.7,26.83,56.561,-22755.424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,538.2,26.714,56.357,-4847.519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,887.9,27.908,44.199,21714.833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.758,297.136,11.543,477.182,0.475,5.082,548.9,26.443,53.116,-26524.304,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,766.878,26.322,57.058,-3160.718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,486.503,26.554,55.372,-6887.403,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,489.995,26.461,55.539,-9832.771,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,564.437,26.641,55.719,-10615.59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,740.3,26.785,53.385,-30730.353,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,883.4,25.393,65.957,-10990.16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,921.5,24.991,64.262,-15281.859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,858.8,25.158,67.531,-16672.936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,842.9,26.206,54.258,-12708.996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,664.2,25.91,61.508,-15693.175,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,962.5,25.794,61.327,29592.077,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.868,245.379,28.075,547.358,0.481,5.076,838.0,26.989,48.226,3791.469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,844.066,26.384,56.066,-12730.942,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,474.395,26.796,52.842,-10092.581,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,433.153,26.941,52.261,-17186.049,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,583.923,26.948,53.525,-11999.155,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,645.2,25.957,54.754,-21462.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,676.5,27.201,50.487,536.362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,625.6,27.047,50.352,-7726.794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,651.1,25.437,60.54,-11941.314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,685.7,27.482,50.308,-17571.314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,538.2,26.631,51.285,-26413.318,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,887.9,26.341,58.013,22315.667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.94,175.85,13.748,519.958,1.661,3.848,548.9,26.226,57.841,-45328.227,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,2010.763,24.999,85.505,426.244,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1871.817,25.031,84.636,-2152.486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1375.969,25.198,83.312,-134.974,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,1636.174,25.514,80.915,-656.749,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,740.3,25.436,77.851,-14115.606,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,883.4,24.552,86.92,6633.484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,921.5,25.398,80.922,215.408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,858.8,25.221,81.973,-2724.794,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,842.9,25.005,83.204,8635.013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,664.2,25.488,81.355,31473.553,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,962.5,24.966,83.289,82004.059,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.474,346.514,51.722,334.331,0.897,18.92,838.0,24.788,88.767,75663.478,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,750.051,26.965,51.563,-15454.182,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,759.397,27.124,50.511,-14943.594,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,678.564,27.427,49.259,-19914.817,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,621.218,27.454,49.706,-25939.452,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,645.2,26.518,55.106,-16904.234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,676.5,27.618,43.956,-17015.128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,625.6,26.152,58.983,-18174.121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,651.1,27.56,47.578,-25879.949,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,685.7,25.936,60.25,-13645.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,538.2,26.959,49.06,-21222.639,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,887.9,27.697,48.388,17957.675,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.687,248.115,10.111,499.674,0.554,2.801,548.9,26.9,49.027,-38735.103,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1124.658,27.261,58.77,-5564.151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,870.965,27.398,56.788,-9197.189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1039.598,27.734,54.48,-20008.971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,967.357,28.003,54.722,-33938.186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1032.9,27.016,62.317,-12524.652,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,796.3,26.87,62.408,-1990.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,855.7,26.368,67.867,-23059.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,958.5,25.86,67.194,-19441.139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1090.2,26.071,70.013,-7775.297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,1520.2,27.474,54.57,11069.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.699,412.854,63.784,504.351,0.602,1.914,919.0,28.486,52.002,-717.725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,957.789,26.904,54.775,-12449.398,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,861.335,27.227,52.548,-17670.205,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,688.676,27.512,51.202,-17301.846,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,786.509,27.411,52.884,-9327.443,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,645.2,26.936,51.483,-3648.698,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,676.5,26.647,58.474,-20514.275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,625.6,26.268,54.891,-14018.268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,651.1,27.506,50.822,-22641.206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,685.7,27.352,50.63,-12576.823,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,538.2,25.75,60.789,6165.589,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.509,294.094,22.567,428.035,0.556,5.129,887.9,25.913,64.048,46763.262,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
